account,protested,year,Neighborhood_Code,neighborhood,neighborhood_group,map_facet,street_address,zipcode,market_value,prior_market_value,change_in_market_value,pct_change_in_market_value
931920000056,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,10035 WICKERSHAM LN,77042,542069.0,495352.0,46717.0,0.09431071238230593
931920000057,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,10031 WICKERSHAM LN,77042,515000.0,426035.0,88965.0,0.20882087152464002
931920000059,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,10023 WICKERSHAM LN,77042,487655.0,423986.0,63669.0,0.15016769421631837
931920000060,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,10019 WICKERSHAM LN,77042,489000.0,404826.0,84174.0,0.20792636836566825
931920000061,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,10015 WICKERSHAM LN,77042,485227.0,455574.0,27182.0,0.059665389157414594
931920000062,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,10011 WICKERSHAM LN,77042,534675.0,494901.0,29259.0,0.05912091509210926
931920000063,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,10007 WICKERSHAM LN,77042,506766.0,484533.0,22233.0,0.04588541956894576
931920000064,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,10003 WICKERSHAM LN,77042,585860.0,462836.0,123024.0,0.2658047342903318
931930000065,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10002 WICKERSHAM LN,77042,638565.0,528308.0,110257.0,0.20869833506212276
931930000066,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10006 WICKERSHAM LN,77042,478860.0,463362.0,15498.0,0.033446851489763896
931930000067,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10010 WICKERSHAM LN,77042,519302.0,430000.0,89302.0,0.20767906976744177
931930000068,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10014 WICKERSHAM LN,77042,546793.0,497763.0,43634.0,0.08766019169765538
931930000069,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10018 WICKERSHAM LN,77042,514923.0,497394.0,17529.0,0.03524167963425362
931930000070,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10022 WICKERSHAM LN,77042,482203.0,432885.0,49318.0,0.11392864155607141
931930000071,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10026 WICKERSHAM LN,77042,516188.0,478730.0,27359.0,0.05714912372318426
931930000072,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10030 WICKERSHAM LN,77042,526407.0,439083.0,87324.0,0.19887811643812214
931930000074,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10038 WICKERSHAM LN,77042,567422.0,480749.0,86673.0,0.1802874264949068
931930000075,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 WICKERSHAM LN,77042,579037.0,493498.0,80762.0,0.16365213232880382
931930000076,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10046 WICKERSHAM LN,77042,526768.0,488292.0,30398.0,0.06225373342180496
931930000077,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10050 WICKERSHAM LN,77042,484889.0,433866.0,61830.0,0.14250943839803076
931930000078,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10051 OVERBROOK LN,77042,533061.0,496550.0,30343.0,0.06110764273487068
931930000079,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10047 OVERBROOK LN,77042,545134.0,451763.0,86899.0,0.1923552836332325
931930000080,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10043 OVERBROOK LN,77042,570000.0,532071.0,37929.0,0.07128559910237553
931930000081,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10039 OVERBROOK LN,77042,553341.0,441500.0,111841.0,0.2533204983012458
931930000082,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10035 OVERBROOK LN,77042,544026.0,503628.0,36218.0,0.07191419063276872
931930000083,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10031 OVERBROOK LN,77042,562877.0,488911.0,63799.0,0.13049205274579623
931930000084,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10027 OVERBROOK LN,77042,492170.0,425333.0,66837.0,0.1571404052824492
931930000085,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10023 OVERBROOK LN,77042,588546.0,499193.0,84576.0,0.16942545268062648
931930000086,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10019 OVERBROOK LN,77042,474603.0,430000.0,44603.0,0.10372790697674428
931930000087,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10015 OVERBROOK LN,77042,498131.0,429924.0,63430.0,0.14753770433844116
931930000088,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10011 OVERBROOK LN,77042,597683.0,499721.0,93185.0,0.1864740525213069
931930000089,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10007 OVERBROOK LN,77042,476162.0,430201.0,45961.0,0.10683610684308031
931930000090,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10003 OVERBROOK LN,77042,575408.0,462000.0,106886.0,0.23135497835497842
931940000091,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10002 OVERBROOK LN,77042,515269.0,459000.0,56269.0,0.12259041394335513
931940000092,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10006 OVERBROOK LN,77042,476294.0,448824.0,22538.0,0.05021567474110111
931940000093,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10010 OVERBROOK LN,77042,519322.0,496814.0,22508.0,0.04530468143007238
931940000094,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10014 OVERBROOK LN,77042,586642.0,477534.0,109108.0,0.22848216043255554
931940000095,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10018 OVERBROOK LN,77042,580867.0,491965.0,84125.0,0.17099793684510067
931940000096,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10022 OVERBROOK LN,77042,527773.0,489863.0,27494.0,0.05612589642410226
931940000097,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10026 OVERBROOK LN,77042,544000.0,447080.0,96920.0,0.21678446810414242
931940000098,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10030 OVERBROOK LN,77042,587149.0,479891.0,107258.0,0.2235049209091231
931940000099,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10034 OVERBROOK LN,77042,481858.0,418108.0,63750.0,0.1524725668965914
931940000100,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10038 OVERBROOK LN,77042,518439.0,455508.0,62931.0,0.1381556416133196
931940000101,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 OVERBROOK LN,77042,503055.0,418985.0,84070.0,0.2006515746387103
931940000102,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10046 OVERBROOK LN,77042,567626.0,470943.0,96683.0,0.20529660702038255
931940000103,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10050 OVERBROOK LN,77042,551500.0,504575.0,46925.0,0.09299905861368485
931940000104,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10051 ELLA LEE LN,77042,585645.0,485505.0,100140.0,0.20625946179750976
931940000105,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10047 ELLA LEE LN,77042,531096.0,492873.0,33291.0,0.06754478334175329
931940000106,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10043 ELLA LEE LN,77042,609420.0,510794.0,98626.0,0.1930837088924302
931940000107,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10039 ELLA LEE LN,77042,521953.0,484040.0,32835.0,0.06783530286753159
931940000108,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10035 ELLA LEE LN,77042,573823.0,471073.0,102750.0,0.21811906010321125
931940000109,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10031 ELLA LEE LN,77042,519973.0,482819.0,32377.0,0.06705825578529434
931940000110,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10027 ELLA LEE LN,77042,567682.0,481455.0,81439.0,0.16915184181283816
931940000111,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10023 ELLA LEE LN,77042,560000.0,505000.0,55000.0,0.10891089108910901
931940000112,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10019 ELLA LEE LN,77042,504630.0,471105.0,23587.0,0.05006739474214883
931940000113,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10015 ELLA LEE LN,77042,545000.0,501900.0,43100.0,0.08587368001593942
931940000114,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10011 ELLA LEE LN,77042,525000.0,503965.0,21035.0,0.041739009653448234
931940000115,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10007 ELLA LEE LN,77042,507369.0,468710.0,42222.0,0.09008128693648532
931940000116,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10003 ELLA LEE LN,77042,570576.0,488524.0,77415.0,0.15846713774553556
931950000117,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10002 ELLA LEE LN,77042,521453.0,483737.0,33046.0,0.06831398053074289
931950000118,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10006 ELLA LEE LN,77042,561575.0,469500.0,81363.0,0.17329712460063895
931950000119,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10010 ELLA LEE LN,77042,621592.0,485089.0,131866.0,0.27183877597719186
931950000120,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10014 ELLA LEE LN,77042,520791.0,484023.0,31991.0,0.06609396660902478
931950000121,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10018 ELLA LEE LN,77042,646308.0,528582.0,117726.0,0.2227204104566558
931950000122,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10022 ELLA LEE LN,77042,485182.0,435249.0,49933.0,0.1147228368129507
931950000123,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10026 ELLA LEE LN,77042,633981.0,517044.0,128521.0,0.24856878718252218
931950000124,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10030 ELLA LEE LN,77042,507600.0,471064.0,31294.0,0.06643258665489182
931950000125,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10034 ELLA LEE LN,77042,484131.0,456770.0,16891.0,0.03697922367931339
931950000126,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10038 ELLA LEE LN,77042,463138.0,434356.0,42945.0,0.09887051174612527
931950000127,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 ELLA LEE LN,77042,546549.0,426894.0,119655.0,0.2802920631351109
931950000128,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10046 ELLA LEE LN,77042,523316.0,493196.0,30120.0,0.061071054915287304
931950000129,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10050 ELLA LEE LN,77042,895000.0,730000.0,165000.0,0.226027397260274
931950000130,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10051 PIPING ROCK LN,77042,532640.0,447000.0,80708.0,0.18055480984340044
931950000131,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10047 PIPING ROCK LN,77042,612698.0,519742.0,88045.0,0.16940135682704116
931950000132,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10043 PIPING ROCK LN,77042,506081.0,477426.0,23744.0,0.04973336181942334
931950000133,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10039 PIPING ROCK LN,77042,527757.0,493465.0,29214.0,0.059201767095943936
931950000134,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10035 PIPING ROCK LN,77042,530250.0,493051.0,41854.0,0.08488777023066585
931950000135,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10031 PIPING ROCK LN,77042,767083.0,751145.0,15938.0,0.02121827343588789
931950000136,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10027 PIPING ROCK LN,77042,558700.0,499841.0,58859.0,0.1177554462319017
931950000137,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10023 PIPING ROCK LN,77042,574460.0,470644.0,120613.0,0.2562722567375766
931950000138,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10019 PIPING ROCK LN,77042,537432.0,491738.0,54298.0,0.11042058982628955
931950000139,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10015 PIPING ROCK LN,77042,472605.0,440957.0,49515.0,0.11228986046258482
931950000140,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10011 PIPING ROCK LN,77042,483000.0,405610.0,77390.0,0.19079904341608933
931950000141,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10007 PIPING ROCK LN,77042,599798.0,499854.0,99944.0,0.19994638434422862
931950000142,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10003 PIPING ROCK LN,77042,470000.0,489124.0,-19124.0,-0.03909846991764865
931960000143,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10002 PIPING ROCK LN,77042,512949.0,435000.0,77949.0,0.17919310344827588
931960000144,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10006 PIPING ROCK LN,77042,588782.0,489000.0,95005.0,0.19428425357873214
931960000145,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10010 PIPING ROCK LN,77042,595000.0,520536.0,74464.0,0.1430525458373677
931960000146,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10014 PIPING ROCK LN,77042,514720.0,477323.0,54270.0,0.11369659538719068
931960000147,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10018 PIPING ROCK LN,77042,493207.0,462088.0,34278.0,0.07418067554232088
931960000148,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10022 PIPING ROCK LN,77042,561374.0,477225.0,84149.0,0.17632982345853643
931960000149,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10026 PIPING ROCK LN,77042,590521.0,506436.0,62538.0,0.12348648200364898
931960000150,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10030 PIPING ROCK LN,77042,484445.0,471541.0,12904.0,0.027365594932360127
931960000151,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10034 PIPING ROCK LN,77042,474397.0,430000.0,44397.0,0.10324883720930234
931960000152,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10038 PIPING ROCK LN,77042,661248.0,545864.0,110607.0,0.20262739436929356
931960000153,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 PIPING ROCK LN,77042,620634.0,521312.0,94545.0,0.18135972316002702
931960000154,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10046 PIPING ROCK LN,77042,608000.0,500000.0,108000.0,0.21599999999999997
931960000155,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10050 PIPING ROCK LN,77042,537000.0,509108.0,27892.0,0.05478601789797066
931960000156,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10051 BURGOYNE RD,77042,548946.0,504540.0,53894.0,0.10681809172711776
931960000157,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10047 BURGOYNE RD,77042,495951.0,431122.0,64829.0,0.15037274831718173
931960000158,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10043 BURGOYNE RD,77042,657200.0,443013.0,214187.0,0.48347791148341024
931960000159,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10039 BURGOYNE RD,77042,641789.0,510000.0,131789.0,0.25840980392156854
931960000160,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10035 BURGOYNE RD,77042,653684.0,476500.0,172252.0,0.36149422875131165
931960000161,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10031 BURGOYNE RD,77042,601425.0,498461.0,102964.0,0.20656380338682467
931960000162,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10027 BURGOYNE RD,77042,582936.0,496762.0,80594.0,0.16223865754626954
931960000163,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10023 BURGOYNE RD,77042,574898.0,466780.0,108118.0,0.23162517674279104
931960000164,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10019 BURGOYNE RD,77042,629000.0,534177.0,94823.0,0.17751232269453765
931960000165,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10015 BURGOYNE RD,77042,509795.0,476452.0,28080.0,0.05893563255060319
931960000166,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10011 BURGOYNE RD,77042,598270.0,508304.0,85329.0,0.16787001479429642
931960000167,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10007 BURGOYNE RD,77042,540000.0,497940.0,42060.0,0.08446800819375833
931960000168,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10003 BURGOYNE RD,77042,550278.0,511711.0,29275.0,0.05721002675338238
931970000169,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10002 BURGOYNE RD,77042,516616.0,510652.0,5964.0,0.011679186608492653
931970000170,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10006 BURGOYNE RD,77042,570000.0,510000.0,60000.0,0.11764705882352944
931970000171,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10010 BURGOYNE RD,77042,540946.0,453059.0,87887.0,0.1939857722724856
931970000172,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10014 BURGOYNE RD,77042,512731.0,479338.0,33393.0,0.06966482941056196
931970000173,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10018 BURGOYNE RD,77042,639955.0,529169.0,105390.0,0.19916132653273344
931970000174,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10022 BURGOYNE RD,77042,475000.0,444421.0,30579.0,0.06880637953652058
931970000175,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10026 BURGOYNE RD,77042,519415.0,480893.0,38522.0,0.08010513773334194
931970000176,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10030 BURGOYNE RD,77042,616970.0,541400.0,75570.0,0.1395825637236794
931970000177,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10034 BURGOYNE RD,77042,640000.0,543903.0,96097.0,0.176680400733219
931970000178,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10038 BURGOYNE RD,77042,740060.0,583983.0,161645.0,0.2767974410213996
931970000179,Y,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 BURGOYNE RD,77042,636000.0,530000.0,106000.0,0.19999999999999996
931970000180,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10046 BURGOYNE RD,77042,595831.0,434243.0,156656.0,0.3607565349355084
931970000181,N,2022,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10050 BURGOYNE RD,77042,655991.0,551938.0,91489.0,0.16575955995057412
